yearID,W,L,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,salary
2012,3,5,0,0,0,207,80,34,10,32,45,0.288,4.43,0,3,2,0,314,0,35,1,1,5,482000
2012,3,9,0,0,0,272,122,64,21,31,45,0.324,6.35,2,1,7,1,422,0,72,5,3,10,8200000
2012,3,12,0,0,0,334,137,78,16,43,61,0.306,6.31,4,2,3,1,507,0,81,5,8,10,2655000
2012,3,10,0,0,0,427,179,90,21,45,96,0.314,5.69,1,2,6,2,633,0,94,8,4,15,9500000
2012,2,1,0,0,51,206,55,19,3,15,41,0.22,2.49,1,1,3,0,269,63,21,1,0,8,2625000
2012,2,10,0,0,25,252,80,50,11,31,75,0.254,5.36,2,3,6,1,361,55,51,2,7,4,1200000
2012,2,0,0,0,0,118,30,10,6,15,25,0.216,2.29,3,0,1,0,157,8,14,0,2,7,1075000
2012,2,1,0,0,0,154,42,9,2,9,36,0.223,1.58,3,2,0,0,200,7,10,1,2,6,510000
2012,2,3,0,0,0,144,29,13,5,23,60,0.171,2.44,1,4,1,0,194,6,14,0,0,1,4500000
2012,2,4,0,0,4,114,40,27,5,23,24,0.278,6.39,1,1,3,0,173,15,29,2,1,8,480500
2012,2,0,0,0,0,54,14,13,5,11,12,0.209,6.5,1,4,3,0,83,2,14,0,2,1,485000
2012,2,3,0,0,1,162,71,24,5,18,51,0.324,4,4,3,1,0,245,11,28,5,2,5,1100000
2012,2,2,0,0,0,83,26,12,2,18,28,0.252,3.9,1,0,0,1,121,0,13,0,0,3,487750
2012,2,2,0,0,0,116,36,11,3,13,37,0.248,2.56,1,1,4,0,168,8,13,3,3,1,925000
2012,2,3,0,0,1,126,45,17,5,13,23,0.28,3.64,1,0,0,0,178,7,20,3,1,3,3000000
2012,2,3,0,0,8,135,44,13,1,23,37,0.265,2.6,5,1,1,0,196,17,13,4,2,6,488000
2012,2,2,0,0,0,143,42,16,9,18,43,0.241,3.02,0,1,3,0,197,12,16,2,0,5,483000
2012,2,7,0,0,3,216,65,35,8,31,72,0.241,4.38,1,6,0,0,305,13,37,1,3,7,8000000
2012,2,7,0,0,2,182,52,18,5,19,81,0.229,2.67,0,1,1,1,248,17,19,0,1,5,1600000
2012,2,1,0,0,42,203,55,17,6,24,69,0.217,2.26,4,3,1,0,279,54,17,0,1,6,11000000
2012,2,2,0,0,0,92,18,15,2,18,34,0.18,4.4,5,0,1,0,125,4,16,4,2,2,1000000
2012,2,2,0,0,5,75,30,19,5,10,18,0.291,6.84,0,2,1,0,116,12,19,1,1,0,5000000
2012,2,5,0,0,1,156,40,25,7,26,81,0.207,4.33,3,5,2,0,224,10,26,1,2,3,505000
2012,2,1,0,0,23,117,17,8,2,11,47,0.13,1.85,1,1,0,0,144,36,8,1,1,0,7500000
2012,2,1,0,0,0,110,23,17,9,11,46,0.177,4.17,1,3,5,0,148,11,17,2,0,2,480700
2012,2,2,0,0,2,122,37,18,3,24,38,0.248,3.98,6,5,1,0,178,16,20,1,3,5,480000
2012,2,3,0,0,0,114,30,13,2,12,34,0.213,3.08,0,2,2,0,156,0,17,0,1,4,2750000
2012,2,6,0,0,2,201,49,27,9,17,84,0.2,3.63,2,5,1,0,264,9,28,0,1,1,2175000
2012,2,2,0,0,48,224,43,5,2,15,76,0.167,0.6,1,4,3,0,282,65,9,4,2,5,1750000
2012,2,2,0,0,0,126,38,16,3,16,39,0.244,3.43,0,0,3,0,175,6,16,0,0,6,485700
2012,2,6,0,0,32,218,55,30,7,29,84,0.204,3.72,2,5,2,0,307,42,32,3,4,1,1650000
2012,2,3,0,0,4,205,48,19,4,22,98,0.19,2.5,1,4,3,1,278,21,21,0,1,1,499000
2012,2,1,0,0,0,139,49,20,6,8,29,0.28,3.88,0,1,1,1,189,7,25,2,3,7,482000
2012,2,3,0,0,0,176,62,33,3,35,61,0.265,5.06,2,6,3,0,273,8,39,0,1,6,1200000
2012,2,2,0,0,2,227,65,24,7,22,50,0.226,2.85,4,5,5,0,316,20,30,1,0,10,481000
2012,2,0,0,0,9,215,57,19,7,21,72,0.215,2.39,3,3,3,0,294,15,19,5,0,4,1550000
2012,2,1,0,0,0,131,34,12,3,12,44,0.209,2.47,0,1,0,0,177,9,15,0,2,3,481350
2012,2,5,0,0,0,189,80,42,9,8,33,0.313,6,2,0,2,0,268,0,46,1,1,10,9000000
2012,2,0,0,0,3,198,49,24,9,17,66,0.203,3.27,1,5,2,0,263,11,26,0,3,4,497600
2012,2,0,0,0,0,130,38,13,5,13,42,0.233,2.7,0,1,1,0,180,12,15,2,1,3,1795000
2012,2,10,0,0,0,211,68,42,10,34,78,0.252,5.37,7,10,1,0,309,9,45,2,2,3,492000
2012,2,12,0,0,0,320,107,69,21,39,68,0.266,5.82,1,1,2,2,453,4,71,3,7,9,488000
2012,2,3,0,0,0,97,50,24,5,15,15,0.376,6.68,0,5,3,0,158,0,24,4,3,3,4000000
2012,2,5,0,0,0,161,75,34,11,18,36,0.328,5.7,2,0,2,0,254,0,40,4,1,9,1100000
2012,2,6,0,0,0,151,62,26,5,11,25,0.305,4.65,1,4,2,0,223,0,30,5,2,7,2445000
2012,2,3,0,0,0,174,72,34,7,22,54,0.313,5.28,1,4,1,0,257,0,37,3,1,5,480000
2012,2,8,1,0,1,291,89,51,10,39,80,0.243,4.73,3,5,1,1,411,3,59,2,2,5,485300
2012,1,5,0,0,32,163,45,17,4,11,65,0.223,2.82,1,3,2,0,218,52,18,2,1,4,4500000
2012,1,6,0,0,2,178,60,23,4,24,41,0.273,3.49,3,4,2,1,252,19,29,4,2,8,483000
2012,1,1,0,0,0,50,16,10,2,9,21,0.25,5.4,1,3,2,0,76,5,11,1,0,1,481250
2012,1,0,0,0,0,109,35,11,2,12,30,0.254,2.72,2,1,4,1,155,3,14,0,1,3,3600000
2012,1,0,0,0,0,167,45,15,5,12,49,0.215,2.43,2,1,2,0,224,12,15,0,1,4,483500
2012,1,1,0,0,6,46,21,12,2,8,14,0.318,7.04,2,0,0,1,74,13,12,0,0,0,3900000
2012,1,0,0,0,0,18,7,6,1,10,2,0.318,9,2,2,0,0,34,3,6,2,0,2,482000
2012,1,0,0,0,0,59,17,4,0,11,21,0.236,1.83,1,0,0,0,83,3,4,0,0,3,725000
2012,1,2,0,0,0,90,41,20,10,4,16,0.32,6,0,0,0,1,134,8,26,1,1,2,481500
2012,1,0,0,0,0,23,5,3,1,4,4,0.185,3.52,1,0,0,1,31,1,3,0,0,1,2005000
2012,1,2,0,0,1,165,47,27,9,23,51,0.228,4.42,1,3,1,0,233,7,29,2,1,0,504900
2012,1,1,0,0,0,77,27,17,4,8,21,0.273,5.96,0,3,1,0,108,9,17,0,0,4,480000
2012,1,4,0,0,31,173,53,18,6,12,57,0.241,2.81,4,0,0,1,236,53,19,2,2,3,4000000
2012,1,2,0,0,23,107,36,9,1,14,25,0.273,2.27,0,0,2,0,151,32,11,2,1,5,4000000
2012,1,4,0,0,0,184,68,34,11,21,35,0.285,4.99,0,2,2,1,263,3,34,0,1,11,488000
2012,1,0,0,0,0,15,5,4,2,6,2,0.263,7.2,1,0,1,0,29,0,4,1,2,0,490000
2012,1,1,0,0,9,137,43,16,3,17,32,0.246,3.15,2,1,0,0,194,11,17,0,2,3,5000000
2012,1,0,0,0,0,58,17,10,1,9,18,0.239,4.66,1,1,2,0,83,5,11,0,1,2,1000000
2012,1,1,0,0,0,98,27,8,3,13,29,0.231,2.2,1,3,1,0,133,12,8,0,2,3,488500
2012,1,4,0,0,14,88,28,12,5,4,18,0.241,3.68,1,3,0,0,120,29,13,0,0,2,4500000
2012,1,0,0,0,0,33,17,10,2,1,5,0.347,8.18,0,0,1,0,52,2,10,0,1,0,482500
2012,1,0,0,0,0,62,26,10,3,6,22,0.302,4.35,2,0,2,0,95,5,11,0,1,1,1675000
2012,1,1,0,0,5,25,6,2,0,2,8,0.2,2.16,2,0,0,0,32,9,2,0,0,1,14940025
2012,1,1,0,0,0,117,46,28,8,8,38,0.286,6.46,1,0,1,0,171,7,29,0,1,0,508925
2012,1,3,0,0,1,142,48,34,7,25,46,0.259,6.46,1,2,3,0,216,7,38,1,2,3,875000
2012,1,3,0,0,23,127,47,26,5,21,47,0.269,5.53,1,2,0,1,197,38,27,0,1,1,5500000
2012,1,1,0,0,0,29,8,5,0,10,8,0.242,4.66,0,1,0,0,44,5,5,1,0,3,480000
2012,1,0,0,0,0,41,13,8,1,3,15,0.255,5.27,0,0,1,0,56,3,10,0,1,2,2500000
2012,1,1,0,0,0,94,39,16,7,9,19,0.302,4.6,3,2,0,0,140,6,18,1,0,3,1150000
2012,1,1,0,0,3,107,39,11,3,19,33,0.289,2.78,0,1,3,0,162,11,12,2,3,2,1250000
2012,1,6,0,0,2,176,45,19,7,22,90,0.207,2.91,4,0,2,0,244,11,20,2,1,1,1100000
2012,1,0,0,0,0,35,9,3,2,4,18,0.205,2.31,0,0,2,0,50,5,5,0,0,1,489100
2012,1,4,0,0,1,95,30,12,2,14,39,0.25,3.41,3,0,3,1,141,13,13,2,2,1,700000
2012,1,3,0,0,0,140,46,22,7,17,33,0.257,4.24,2,3,0,0,196,14,22,0,0,8,504000
2012,1,6,0,0,0,81,22,12,1,14,25,0.216,4,2,2,1,0,120,8,13,2,1,0,3300000
2012,1,0,0,0,0,151,39,17,7,22,42,0.223,3.04,2,1,4,0,203,10,17,2,0,5,1350000
2012,1,0,0,0,0,51,18,17,4,6,18,0.257,9,1,0,0,0,76,5,19,0,0,1,1000000
2012,1,1,0,0,0,131,42,20,6,22,53,0.256,4.12,1,5,2,1,191,9,20,1,2,3,3750000
2012,1,1,0,0,22,191,44,18,7,11,67,0.195,2.54,1,2,3,1,242,47,18,1,1,3,2000000
2012,1,2,0,0,2,170,58,15,4,12,57,0.262,2.38,3,2,3,0,239,16,16,1,2,5,2350000
2012,1,3,0,0,9,88,19,19,4,22,31,0.181,5.83,0,10,1,1,131,20,20,2,1,1,491000
2012,1,1,0,0,1,93,40,17,5,8,19,0.331,4.94,4,0,0,0,136,8,17,5,2,3,750000
2012,1,0,0,0,0,67,19,7,4,9,19,0.229,2.82,0,1,1,0,93,4,7,0,0,3,480000
2012,1,1,0,0,0,165,65,37,8,29,46,0.297,6.05,0,3,2,0,253,26,38,1,2,6,480000
2012,1,2,0,0,3,190,57,19,1,23,57,0.241,2.7,1,5,3,0,267,10,23,4,0,7,5000000
2012,1,4,0,0,0,176,56,28,5,27,60,0.251,4.3,5,4,1,0,256,23,28,5,0,2,498000
2012,1,7,0,0,0,137,58,42,11,20,41,0.307,8.28,0,3,3,0,215,0,43,0,3,1,10333333
2012,1,6,0,0,0,160,65,46,8,44,36,0.302,7.76,1,4,5,1,270,0,47,2,4,2,5600000
2012,1,8,1,0,0,256,106,53,17,26,50,0.305,5.59,3,4,4,0,381,0,61,3,1,10,480000
2012,1,2,0,0,0,75,26,15,4,8,16,0.274,5.4,1,0,1,1,108,8,17,2,2,1,480000
2012,1,1,0,0,0,27,10,7,2,4,5,0.294,7,0,0,0,0,41,0,8,1,2,1,500000
2012,1,4,0,0,1,221,81,32,6,24,46,0.276,3.91,6,2,2,0,330,13,35,5,6,3,850000
2012,1,3,0,0,0,140,53,25,5,31,34,0.29,4.82,0,1,1,0,220,7,28,3,2,3,750000
2012,1,3,0,0,0,122,47,37,7,20,40,0.29,8.19,0,5,0,0,185,3,37,2,1,2,482000
2012,0,0,0,0,0,8,15,11,2,3,0,0.652,37.13,0,0,0,0,26,0,11,0,0,0,487500
2012,0,0,0,0,0,36,17,9,4,5,11,0.321,6.75,1,1,1,0,60,2,14,1,0,0,1750000
2012,0,0,0,0,0,9,2,1,1,1,3,0.2,3,0,0,0,0,11,2,1,0,0,1,484000
2012,0,2,0,0,1,135,45,31,8,12,41,0.256,6.2,1,2,3,0,194,17,31,1,2,1,521000
2012,0,0,0,0,0,14,10,4,0,2,4,0.476,7.71,0,1,1,0,25,0,4,0,1,0,516000
2012,0,2,0,0,0,80,23,19,6,5,13,0.228,6.41,0,0,6,1,112,9,19,0,0,4,2500000
2012,0,1,0,0,0,48,24,14,2,12,13,0.343,7.88,0,2,3,0,88,2,16,2,1,0,480000
2012,0,0,0,0,0,26,6,5,2,14,7,0.222,5.19,0,0,0,0,43,2,5,0,2,1,1417500
2012,0,4,0,0,39,173,49,23,6,16,59,0.222,3.59,1,0,2,0,242,53,25,0,3,3,4500000
2012,0,0,0,0,0,37,17,12,3,7,2,0.327,8.76,0,2,0,0,61,2,12,0,2,0,900000
2012,0,0,0,0,0,40,6,1,0,8,18,0.133,0.68,0,0,0,1,53,0,1,0,0,1,495000
2012,0,0,0,0,0,21,14,8,3,5,6,0.412,10.29,2,1,0,0,39,2,10,0,0,2,490000
2012,0,2,0,0,0,108,37,13,3,11,35,0.262,3.25,2,5,2,0,154,11,13,0,0,1,5500000
2012,0,4,0,0,19,92,35,12,4,6,20,0.285,3.52,1,1,2,0,134,29,17,1,2,3,12000000
2012,0,3,0,0,0,126,39,23,6,10,41,0.242,4.93,1,0,0,0,173,9,24,1,1,1,4200000
2012,0,1,0,0,0,7,5,4,1,1,3,0.417,15.43,0,0,0,0,13,2,4,0,0,0,495000
2012,0,0,0,0,0,2,0,2,0,2,0,0,27,0,0,0,0,4,0,2,0,0,0,482500
2012,0,2,0,0,0,42,8,6,3,7,9,0.174,3.86,1,0,1,0,56,2,6,1,1,1,4711499
2012,0,0,0,0,0,17,9,5,0,6,4,0.346,7.94,0,0,0,0,32,1,5,0,0,0,650000
2012,0,0,0,0,1,76,16,7,0,9,27,0.178,2.49,0,2,3,0,104,4,11,1,1,3,1500000
2012,0,3,0,0,2,117,36,19,6,9,26,0.24,4.38,2,0,1,0,161,14,21,0,1,5,1625000
2012,0,2,0,0,0,111,45,18,3,14,29,0.302,4.38,2,0,1,0,166,15,21,2,0,5,482000
2012,0,1,0,0,0,64,27,6,2,6,7,0.318,2.53,1,1,3,0,94,3,6,0,0,3,480000
2012,0,0,0,0,0,3,1,1,1,1,1,0.25,9,0,0,0,0,5,1,1,0,0,0,500000
2012,0,0,0,0,0,13,5,5,1,2,5,0.278,10.38,0,1,0,0,20,2,5,0,0,0,487500
2012,0,0,0,0,0,11,6,3,2,0,3,0.353,7.36,0,1,1,0,18,3,3,0,0,0,1200000
2012,0,0,0,0,0,9,7,1,0,3,3,0.412,3,0,1,0,0,20,2,2,0,0,0,482500
2012,0,4,0,0,0,63,26,15,4,10,10,0.317,6.43,0,0,3,0,98,1,18,0,3,1,480000
2012,0,0,0,0,0,32,7,4,0,5,8,0.179,3.38,1,1,0,0,44,2,5,0,0,1,480000
2012,0,0,0,0,0,17,7,4,0,4,5,0.28,6.35,0,1,0,0,29,4,6,0,0,0,485000
2012,0,0,0,0,0,36,14,9,1,6,8,0.286,6.75,0,1,1,0,57,5,9,1,0,0,875000
2012,0,5,0,0,9,134,48,18,1,19,27,0.281,3.63,3,3,0,0,193,24,20,3,0,5,5000000
2012,0,0,0,0,0,4,6,4,2,1,0,0.667,27,0,0,0,0,10,1,4,0,0,1,1100000
2012,0,1,0,0,0,62,24,12,3,8,24,0.3,5.23,0,0,2,0,91,4,13,0,1,1,1000000
2012,0,0,0,0,0,11,1,0,0,3,5,0.1,0,1,1,1,0,15,0,0,0,1,1,483000
2012,0,0,0,0,1,6,4,2,0,2,2,0.4,9,0,1,0,0,12,2,2,0,0,0,8500000
2012,0,0,0,0,0,24,14,9,3,2,5,0.368,10.13,0,0,1,0,41,2,9,0,0,0,750000
2012,0,2,0,0,0,118,35,15,5,13,28,0.24,3.43,0,4,0,2,162,12,15,0,3,2,1700000
2012,0,0,0,0,1,108,20,7,4,3,43,0.16,1.75,0,1,0,0,130,13,7,1,1,1,4000000
2012,0,1,0,0,2,15,6,5,1,4,4,0.316,9,0,1,0,0,24,4,5,0,1,1,1000000
2012,0,1,0,0,2,28,12,10,1,11,10,0.308,9.64,5,0,0,0,51,4,10,1,0,0,1000000
2012,0,2,0,0,0,26,8,8,1,11,6,0.267,8.31,0,1,0,0,42,0,8,0,1,2,3000000
2012,0,3,0,0,1,132,49,24,3,29,47,0.283,4.91,8,2,0,0,208,8,31,2,4,3,480000
2012,0,1,0,0,0,23,10,4,1,1,8,0.333,4.7,0,0,0,0,33,2,4,2,0,1,495000
2012,0,0,0,0,0,34,11,7,1,2,12,0.25,5.56,0,1,1,0,48,3,9,1,0,1,486000
2012,0,0,0,0,0,15,5,5,1,2,4,0.263,9,0,0,0,0,22,0,5,0,1,0,2012500
2012,0,0,0,0,0,15,7,3,1,3,5,0.333,5.4,0,0,0,0,24,0,4,0,0,1,3200000
2012,0,0,0,0,0,37,19,8,0,2,8,0.358,5.84,1,1,2,0,57,4,11,0,0,2,480000
2012,0,1,0,0,0,56,16,11,2,9,11,0.222,5.3,0,1,2,0,83,6,11,0,0,1,2500000
2012,0,2,0,0,0,66,22,15,7,14,16,0.265,6.14,0,0,0,0,97,3,15,0,0,1,481700
2012,0,2,0,0,0,77,36,23,2,18,29,0.324,8.06,2,5,2,0,131,6,23,0,0,2,481000
2012,0,2,0,0,0,89,43,20,4,14,27,0.341,6.07,3,2,1,0,143,8,21,2,0,3,485000
2012,0,2,0,0,0,29,8,3,1,5,7,0.229,2.79,0,0,1,0,41,3,4,0,0,2,500000
2012,0,2,0,0,0,32,17,11,5,2,6,0.34,9.28,0,2,0,0,53,0,14,1,0,0,10500000
2012,0,3,0,0,0,53,24,13,5,7,13,0.333,6.62,0,1,0,1,79,0,13,0,0,3,481500
2012,0,0,0,0,0,59,24,5,0,4,13,0.3,2.29,0,1,0,0,85,0,5,1,0,2,5687500
2012,0,2,0,0,0,51,16,7,2,3,12,0.242,3.71,0,0,2,0,72,0,7,1,0,1,8500000
2012,0,6,0,0,0,138,57,26,6,19,38,0.311,5.09,1,4,3,0,208,8,27,2,1,4,485000
2013,21,3,0,0,0,643,152,69,18,56,240,0.198,2.9,0,6,4,1,836,0,73,2,8,10,6725000
2013,19,9,4,2,0,640,192,77,19,40,161,0.239,3.25,0,3,7,0,865,0,81,9,4,18,5350000
2013,19,9,5,2,0,725,223,79,15,35,219,0.248,2.94,2,5,6,0,956,0,83,13,2,32,12000000
2013,18,6,3,3,0,571,193,56,14,29,117,0.264,2.65,0,1,0,0,769,0,60,3,6,21,3000000
2013,17,4,1,1,0,451,119,55,14,76,143,0.216,3.29,1,17,4,1,642,0,58,5,6,8,1100000
2013,17,7,0,0,0,637,200,80,15,85,188,0.246,3.39,3,14,8,2,913,0,93,4,2,16,11500000
2013,16,7,1,0,0,619,184,85,33,68,179,0.241,3.71,2,6,3,1,845,0,87,4,6,14,508500
2013,16,8,2,0,0,483,134,54,9,63,163,0.224,3.02,0,7,0,2,666,0,54,3,1,12,1000000
2013,16,6,0,0,0,503,170,65,11,62,112,0.269,3.49,5,5,5,0,714,0,70,11,5,19,11000000
2013,16,9,3,2,0,708,164,48,11,52,232,0.195,1.83,2,12,3,2,908,0,55,8,3,20,11750000
2013,15,12,3,2,0,635,236,95,30,59,111,0.285,4.04,1,7,8,0,905,0,99,2,8,17,5000000
2013,15,8,1,1,0,640,209,89,19,67,177,0.253,3.75,0,5,7,0,903,0,94,1,1,20,11625000
2013,15,9,1,1,0,520,152,59,20,57,169,0.234,3.06,0,2,5,0,722,0,65,7,3,11,490000
2013,15,10,0,0,0,605,189,89,14,76,198,0.252,3.97,0,6,11,0,856,0,92,11,8,18,513000
2013,15,12,0,0,0,591,194,68,18,47,157,0.258,3.11,1,2,8,0,820,1,77,9,2,15,2600000
2013,15,4,1,1,0,533,152,52,13,46,148,0.234,2.63,1,5,7,0,717,0,54,13,1,13,21000000
2013,14,10,3,3,0,579,156,74,13,76,195,0.222,3.45,0,8,17,0,803,2,75,5,2,17,5687500
2013,14,6,0,0,0,659,179,65,25,42,185,0.22,2.66,4,10,2,0,866,0,69,3,6,18,6500000
2013,14,8,1,1,0,546,156,52,9,54,202,0.229,2.57,1,7,2,0,746,0,56,4,4,10,8800000
2013,14,13,2,0,0,633,224,112,28,65,175,0.272,4.78,5,7,4,1,908,0,122,8,8,19,24285714
2013,14,10,1,1,0,600,171,85,36,54,171,0.226,3.83,2,7,4,0,823,0,91,4,4,8,492500
2013,14,9,1,0,0,626,229,85,14,44,159,0.281,3.67,2,7,16,0,881,0,91,2,5,26,4000000
2013,14,13,3,1,0,674,207,105,35,71,177,0.242,4.21,0,7,10,1,943,0,113,2,6,15,5000000
2013,14,8,0,0,0,557,173,66,22,45,170,0.246,3.2,4,2,13,0,774,0,69,8,5,6,490000
2013,14,8,2,1,0,576,182,64,15,49,154,0.252,3,4,5,1,0,783,0,67,7,3,26,3333333
2013,14,12,2,1,0,606,199,85,32,34,124,0.258,3.79,2,1,7,2,823,0,88,4,7,13,16445535
2013,14,8,2,1,0,668,193,71,22,32,222,0.232,2.87,0,1,4,0,876,0,77,5,3,21,25000000
2013,14,7,0,0,0,577,193,72,21,48,122,0.263,3.37,4,2,6,0,801,0,78,8,5,23,3060000
2013,14,10,0,0,0,592,188,76,11,61,126,0.253,3.47,3,5,3,1,816,0,82,3,7,30,1650000
2013,14,8,3,0,0,625,189,79,19,54,178,0.24,3.41,1,13,9,0,860,0,81,8,1,10,494000
2013,14,7,1,0,0,632,197,74,14,58,187,0.247,3.16,5,8,10,0,881,0,82,12,3,16,4250000
2013,13,12,0,0,0,655,212,84,19,75,217,0.253,3.46,1,3,4,1,925,0,94,2,6,15,20100000
2013,13,9,0,0,0,548,163,67,16,80,194,0.239,3.3,0,8,3,0,777,0,75,1,11,12,5750000
2013,13,8,1,0,0,531,185,85,18,42,142,0.27,4.32,4,6,3,1,736,1,87,4,3,20,5100000
2013,13,9,2,0,0,686,215,80,20,68,196,0.251,3.15,0,11,8,2,946,0,82,6,7,22,11000000
2013,13,9,0,0,0,629,145,66,26,80,277,0.194,2.83,1,7,8,1,841,0,68,0,5,17,9500000
2013,13,9,0,0,0,604,146,62,15,62,199,0.203,2.77,6,6,6,0,803,0,68,10,4,15,916667
2013,13,9,1,0,0,614,177,73,22,46,181,0.232,3.21,2,5,1,0,820,0,79,5,6,9,505000
2013,12,1,1,1,0,325,75,21,4,36,96,0.199,1.74,0,1,1,0,416,0,23,1,2,14,5750000
2013,12,8,1,0,0,591,178,87,25,63,134,0.242,3.97,2,7,7,0,818,0,92,8,4,18,495000
2013,12,10,0,0,0,522,185,100,24,50,135,0.274,5.17,0,7,4,2,737,1,103,2,5,15,503000
2013,12,10,1,1,0,611,223,94,24,51,139,0.276,4.15,3,2,9,0,876,0,100,3,6,15,12000000
2013,12,10,0,0,0,613,185,69,15,46,216,0.242,3.04,1,13,3,0,823,0,74,4,6,24,20557143
2013,12,9,1,0,0,469,160,72,25,39,126,0.258,4.14,2,1,2,0,667,0,83,0,6,10,495000
2013,12,10,0,0,0,542,180,84,18,66,144,0.261,4.18,1,5,3,0,773,0,92,8,7,15,8000000
2013,12,11,2,0,0,597,208,80,24,47,142,0.268,3.62,0,4,7,0,841,0,84,9,3,9,527375
2013,11,14,4,1,0,643,184,73,23,46,226,0.23,3.07,2,8,14,1,866,0,81,2,4,17,850000
2013,11,11,1,0,0,556,198,77,17,48,128,0.275,3.74,1,6,4,0,784,0,85,4,7,17,12000000
2013,11,8,0,0,0,514,157,72,24,53,120,0.243,3.78,3,4,3,0,712,1,81,3,6,15,502000
2013,11,6,0,0,0,487,161,78,13,71,139,0.261,4.32,0,8,5,0,705,0,84,3,10,16,518500
2013,11,3,1,0,0,430,120,44,13,45,134,0.228,2.76,4,5,3,1,578,0,46,1,2,15,502200
2013,11,8,0,0,0,463,139,56,17,37,117,0.237,3.27,0,2,7,0,634,0,58,1,3,12,16200000
2013,11,16,2,0,0,549,232,107,25,61,107,0.311,5.26,5,5,4,0,820,0,117,6,3,26,6000000
2013,11,13,1,1,0,604,191,74,20,43,150,0.249,3.31,2,6,5,0,824,0,79,2,7,12,15000000
2013,11,15,2,1,0,550,187,89,19,73,129,0.264,4.37,3,12,7,0,802,0,107,11,3,19,490000
2013,11,10,2,1,0,596,196,74,26,36,125,0.259,3.35,1,1,3,0,806,0,78,8,2,18,10063922
2013,11,8,1,1,0,587,169,73,17,76,192,0.231,3.36,1,4,2,1,819,0,79,7,1,14,6350000
2013,11,12,2,1,0,627,181,81,20,54,199,0.234,3.49,2,5,10,2,849,0,85,8,4,17,5350000
2013,11,13,2,0,0,611,219,89,18,40,131,0.274,3.93,2,2,2,1,857,0,97,10,6,16,507600
2013,10,8,0,0,0,457,132,67,16,57,124,0.233,3.96,0,7,7,0,640,0,74,4,5,8,492500
2013,10,13,2,0,0,568,179,74,26,40,161,0.247,3.52,0,4,6,0,778,0,80,3,3,9,15950000
2013,10,9,2,2,0,639,210,81,20,64,189,0.259,3.42,0,9,3,1,894,0,90,8,9,21,3400000
2013,10,6,1,0,0,373,129,50,15,37,84,0.267,3.62,0,9,3,2,529,0,55,2,3,13,492000
2013,10,8,4,0,0,560,178,69,16,27,151,0.252,3.33,0,6,3,0,740,0,78,1,2,19,9831954
2013,10,5,0,0,0,372,124,37,10,44,79,0.259,2.69,4,3,5,0,532,8,42,2,2,17,493000
2013,10,7,0,0,0,499,146,65,11,84,125,0.242,3.52,4,8,6,2,711,0,69,8,10,16,497500
2013,10,14,0,0,1,509,179,88,28,31,151,0.268,4.67,0,8,7,1,717,1,92,8,4,8,13000000
2013,10,11,0,0,0,459,169,75,17,47,105,0.28,4.41,3,3,10,0,670,0,82,8,2,20,6500000
2013,10,9,1,1,0,525,151,60,12,47,128,0.233,3.09,3,5,4,0,707,2,68,6,3,13,500800
2013,10,13,2,1,0,546,207,95,18,47,110,0.285,4.7,4,3,7,1,800,0,104,11,7,12,4500000
2013,10,14,1,1,0,593,184,96,21,76,193,0.248,4.37,8,11,7,2,841,0,102,10,4,15,22250000
2013,10,11,1,0,0,573,165,70,11,67,209,0.231,3.3,3,12,9,0,801,0,79,8,3,13,16500000
2013,10,10,0,0,0,608,201,80,21,66,147,0.261,3.55,4,13,4,0,847,0,88,6,2,23,500500
2013,9,8,3,2,0,450,162,67,17,46,109,0.276,4.02,2,0,5,1,644,0,68,3,3,14,8500000
2013,9,7,0,0,0,600,188,78,23,56,164,0.247,3.51,2,2,5,1,832,0,83,3,6,15,500000
2013,9,4,0,0,0,363,107,44,13,36,78,0.237,3.27,4,0,3,1,498,3,46,2,5,5,4500000
2013,9,6,3,2,0,418,135,48,9,44,116,0.258,3.1,3,3,14,0,586,2,49,2,3,18,575600
2013,9,9,0,0,0,403,134,56,13,49,101,0.257,3.75,2,7,6,1,579,0,65,0,3,12,496400
2013,9,10,0,0,0,633,190,76,26,51,161,0.238,3.24,3,6,6,0,859,0,85,2,3,14,13000000
2013,9,13,0,0,0,556,218,86,24,45,101,0.297,4.18,1,2,2,0,792,0,89,6,5,26,4500000
2013,9,10,0,0,0,427,168,95,14,69,116,0.291,6.01,2,11,3,0,659,0,100,7,3,6,5725000
2013,9,9,0,0,0,473,168,90,17,64,119,0.268,5.14,7,6,5,2,703,0,97,6,1,8,491000
2013,9,5,0,0,0,353,111,53,18,68,72,0.257,4.05,2,2,4,0,518,0,61,8,6,12,3000000
2013,9,5,1,1,0,535,135,45,7,31,191,0.209,2.27,1,2,4,0,690,0,46,5,4,13,498750
2013,9,12,0,0,0,600,163,69,18,66,144,0.222,3.11,2,6,8,0,821,0,73,7,4,15,527500
2013,8,9,0,0,0,514,170,87,26,79,157,0.256,4.57,1,9,6,1,754,1,97,1,4,16,13250000
2013,8,1,0,0,13,219,61,18,3,22,44,0.228,2.22,6,0,3,0,297,33,20,2,2,8,3150000
